Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Dept,Weekly_Sales,Type,Size
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,92,88620.46,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,93,37248.48,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,94,25311.46,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,95,54747.6,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,97,15050.24,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,98,13205.59,A,155078
8,2011-11-25,49.61,3.236,437.61,320.76,45968.51,110.41,992.9,221.9491571,6.122999999999999,True,99,2900.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,1,15959.86,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,2,31176.72,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,3,6430.54,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,4,20446.14,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,5,24990.39,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,6,7765.82,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,7,30160.42,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,8,23872.84,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,9,12061.09,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,10,17898.83,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,11,18757.16,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,12,5083.19,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,13,20190.54,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,14,16469.39,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,16,2535.7,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,17,9774.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,18,16032.12,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,19,457.89,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,20,4388.32,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,21,3620.92,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,22,6287.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,23,16340.98,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,24,3295.41,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,25,6659.92,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,26,4089.6,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,27,1266.4,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,28,248.42,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,29,2855.06,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,30,1614.1,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,31,1696.51,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,32,10006.98,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,33,3568.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,34,6013.93,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,35,1337.25,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,36,909.98,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,37,2004.02,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,38,48522.45,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,40,32682.85,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,41,1094.7,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,42,4451.72,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,44,3288.31,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,45,9.97,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,46,24492.77,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,49,1479.86,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,52,1588.02,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,55,13526.47,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,56,370.89,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,58,970.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,59,1522.32,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,60,272.8,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,67,5050.32,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,71,2094.28,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,72,41754.14,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,74,12188.68,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,79,17403.81,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,80,8578.16,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,81,10265.59,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,82,22746.26,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,83,2159.02,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,85,2489.7,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,87,19429.32,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,90,37298.37,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,91,22314.68,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,92,53727.65,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,93,22788.0,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,94,19045.75,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,95,49238.41,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,97,13401.91,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,98,5759.6,A,155078
8,2011-12-30,36.33,3.1289999999999996,3701.08,36381.83,164.34,178.4,1508.56,223.0576765,6.122999999999999,True,99,300.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,1,23263.71,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,2,37135.3,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,3,10882.87,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,4,22853.19,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,5,29455.7,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,6,2117.38,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,7,16461.89,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,8,27586.16,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,9,7712.09,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,10,21775.29,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,11,19087.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,12,6422.59,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,13,25251.55,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,14,10905.14,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,16,5611.28,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,17,9799.68,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,18,7957.64,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,19,496.25,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,20,5039.95,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,21,4145.36,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,22,8095.09,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,23,19109.2,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,24,4897.01,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,25,6724.13,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,26,8684.21,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,27,1297.15,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,28,535.98,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,29,4143.15,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,30,3171.44,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,31,906.61,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,32,8655.65,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,33,6276.51,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,34,7735.15,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,35,1706.35,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,36,818.17,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,37,2638.86,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,38,71589.84,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,40,42656.74,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,41,574.47,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,42,6011.14,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,44,4752.44,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,46,19011.75,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,49,2634.62,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,52,1374.26,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,54,50.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,55,9514.87,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,56,1128.65,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,58,475.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,59,282.5,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,60,369.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,67,9429.63,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,71,4389.99,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,72,60686.55,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,74,10478.01,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,79,26566.98,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,80,10889.13,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,81,12877.96,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,82,16062.07,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,83,3240.25,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,85,1886.79,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,87,28422.19,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,90,43560.01,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,91,35911.65,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,92,70138.54,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,93,30458.69,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,94,24545.13,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,95,64121.03,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,96,3.0,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,97,18352.36,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,98,9185.5,A,155078
8,2012-02-10,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.80245069999998,5.825,True,99,415.0,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,1,10871.03,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,2,37473.45,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,3,14513.71,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,4,22229.97,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,5,14766.94,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,6,1456.76,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,7,14026.67,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,8,26977.27,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,9,23918.09,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,10,22091.56,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,11,17083.53,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,12,7201.66,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,13,27654.61,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,14,10445.0,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,16,12798.02,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,17,7673.67,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,18,537.07,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,19,538.6,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,20,4173.45,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,21,3762.99,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,22,6756.02,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,23,11310.01,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,24,2898.77,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,25,5794.34,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,26,4263.44,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,27,553.99,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,28,211.54,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,29,2092.48,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,30,2082.52,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,31,933.01,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,32,3554.57,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,33,4401.87,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,34,6147.03,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,35,926.72,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,36,241.57,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,37,1884.98,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,38,63038.47,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,40,42671.1,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,41,2402.31,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,42,5146.83,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,44,3544.9,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,46,16767.88,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,49,2710.89,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,52,1422.24,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,55,5299.56,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,56,1442.86,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,58,2275.0,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,59,203.28,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,60,243.0,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,67,4027.78,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,71,1368.34,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,72,33917.28,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,74,8577.44,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,79,27879.7,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,80,9716.71,A,155078
8,2012-09-07,80.87,3.73,11548.63,9.0,29.22,1177.09,2831.4,226.0153733,5.401,True,81,13734.32,A,155078
